boot_p05,boot_p50,boot_p95,boot_share_positive,feature,first_episode_contrast,loo_cohort_max,loo_cohort_min,loo_cohort_same_sign,loo_security_max,loo_security_min,loo_security_same_sign,months_positive,months_scored,repeat_episode_contrast,split,statistic
0.09665440713425998,0.12936300207290088,0.16974723769164812,1.0,cx_gap_to_next_rank,0.16730421007162927,0.14187491481502706,0.12086462549862619,True,0.14711109447392093,0.11130722197674597,True,6,6,0.14598615104557844,IS,"within-cohort top-half minus bottom-half contrast of the ten-session short price return; cohort-block resampling is a dependence-aware spread, not a proof of independence"
-0.14537494334843123,-0.08912788005244797,-0.03179722876604659,0.01,cx_rank_in_eight,-0.14183106495182923,-0.07461024017364953,-0.10001016380185154,True,-0.07239619529141307,-0.10825302369104578,True,1,6,-0.1350105563609544,IS,"within-cohort top-half minus bottom-half contrast of the ten-session short price return; cohort-block resampling is a dependence-aware spread, not a proof of independence"
0.03361212397250964,0.08921587973295214,0.1456053822399263,0.99,cx_ret15_field_percentile,0.14183106495182923,0.10001016380185154,0.07461024017364953,True,0.10825302369104578,0.07239619529141307,True,5,6,0.1350105563609544,IS,"within-cohort top-half minus bottom-half contrast of the ten-session short price return; cohort-block resampling is a dependence-aware spread, not a proof of independence"
0.03361212397250964,0.08921587973295214,0.1456053822399263,0.99,cx_ret15_minus_cohort_median,0.14183106495182923,0.10001016380185154,0.07461024017364953,True,0.10825302369104578,0.07239619529141307,True,5,6,0.1350105563609544,IS,"within-cohort top-half minus bottom-half contrast of the ten-session short price return; cohort-block resampling is a dependence-aware spread, not a proof of independence"
0.11664905753644944,0.1618241776743559,0.20440486060250726,1.0,po_partial_range_pct,0.15913000690551557,0.1743835813501795,0.1479010077945164,True,0.17863647935692722,0.14199778396349802,True,6,6,0.17759666124797682,IS,"within-cohort top-half minus bottom-half contrast of the ten-session short price return; cohort-block resampling is a dependence-aware spread, not a proof of independence"
-0.08523220813172629,-0.03884029440697142,0.01312385534455547,0.09666666666666666,po_partial_volume_vs_elapsed_window_mean,-0.08457465303227107,-0.023305728246996203,-0.04775781451962764,True,-0.02418621074481255,-0.05547002946765766,True,1,6,-0.03215026765401495,IS,"within-cohort top-half minus bottom-half contrast of the ten-session short price return; cohort-block resampling is a dependence-aware spread, not a proof of independence"
-0.05566794981487858,0.006894156288928048,0.07820440818049344,0.5866666666666667,po_preorder_location_in_partial_range,-0.04599760916942259,0.03019247711475238,-0.009986966218201271,False,0.03350129820322207,-0.0022384465751789885,False,4,6,0.03409292713511558,IS,"within-cohort top-half minus bottom-half contrast of the ten-session short price return; cohort-block resampling is a dependence-aware spread, not a proof of independence"
-0.13537894033630402,-0.08250228658534647,-0.026242180967179826,0.006666666666666667,po_preorder_price,-0.06980034479379237,-0.06545104558142481,-0.09333113506230127,True,-0.06688595254989585,-0.09965757779835013,True,0,6,-0.11397486886500421,IS,"within-cohort top-half minus bottom-half contrast of the ten-session short price return; cohort-block resampling is a dependence-aware spread, not a proof of independence"
-0.05101102880459785,0.01801976807257419,0.08953536150283173,0.6666666666666666,po_signal_close_to_preorder,-0.05533622804465623,0.02989872509201404,-0.0011934239791357496,False,0.02956354435419442,-0.0017890017728700472,False,3,6,0.07083716502109204,IS,"within-cohort top-half minus bottom-half contrast of the ten-session short price return; cohort-block resampling is a dependence-aware spread, not a proof of independence"
-0.22140029057252314,-0.16354448224829665,-0.09763700759091125,0.0,sc_close_vs_high20,-0.1491062348923425,-0.14964071341942506,-0.18053482337194057,True,-0.14096770693138636,-0.17471078732291573,True,0,6,-0.15492279923003655,IS,"within-cohort top-half minus bottom-half contrast of the ten-session short price return; cohort-block resampling is a dependence-aware spread, not a proof of independence"
